title,year,number,director,location,field,boxoffice,info,poster,genre,events
"Condemned to Remember",2017,-6.5,"Gerry Gregg","아일랜드","상업영화","자료없음",https://www.imdb.com/title/tt7590876,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary"
"Dein unbekannter Bruder",1982,-4.5,"Ulrich Weiß","동독","상업영화","자료없음",https://www.imdb.com/title/tt0082254,https://m.media-amazon.com/images/M/MV5BMTQ0OTE1ODQ3NF5BMl5BanBnXkFtZTcwMDgzNDEzMQ@@._V1_UY268_CR80182268_AL_.jpg,"Drama"
"Viaje alrededor de la casa",2005,-6.5,"Paloma Cung Sulkin","멕시코","상업영화","자료없음",https://www.imdb.com/title/tt0757365,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary"
"Hoppets hamn",2011,-9.5,"Magnus Gertten","스웨덴, 폴란드","상업영화","자료없음",https://www.imdb.com/title/tt2064801,https://m.media-amazon.com/images/M/MV5BMTY4ODk5Njk5MV5BMl5BanBnXkFtZTgwNzU5Mzg1NzE@._V1_UY268_CR90182268_AL_.jpg,"Documentary"
"Diese verfluchten Stunden am Abend - Häftlingsbordelle im KZ",2012,-9.5,"Andrea Oster","오스트리아","상업영화","자료없음",https://www.imdb.com/title/tt4249060,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary"
"Sachsenhausen",1994,-7.5,"Walter Krieg, Dieter Vervuurt","독일","상업영화","자료없음",https://www.imdb.com/title/tt0311744,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary"
"Sposób bycia",1966,-4.5,"Jan Rybkowski","폴란드","상업영화","자료없음",https://www.imdb.com/title/tt0061016,https://m.media-amazon.com/images/M/MV5BYzIxNzMzYzUtYjRjZi00MDY5LWI4YjAtNzUyMDJiNDBjOWU2XkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_UY268_CR20182268_AL_.jpg,"Drama"
"Le drapeau de lhumanité",1942,-3.5,"Kurt Früh, Gertrud Spoerri","스위스","상업영화","자료없음",https://www.imdb.com/title/tt3055062,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary, Short"
"Carl Peter Værnet",2002,-12.5,"Ib Makwarth","덴마크","상업영화","자료없음",https://www.imdb.com/title/tt0461166,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary, Short"
"Un treno per ricordare",2011,-10.5,"Umberto Ramello","폴란드, 이탈리아","상업영화","자료없음",https://www.imdb.com/title/tt1830883,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary, Short"
"One Man, Four Lives",2013,-9.5,"Allen Morris","미국","상업영화","자료없음",https://www.imdb.com/title/tt3228716,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary, Short, Biography"
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",1999,-13.5,"Errol Morris","미국, 영국","독립영화","495,318달러",https://www.imdb.com/title/tt0192335,https://m.media-amazon.com/images/M/MV5BOGEwNjI3N2MtMjQ3Yi00ZDE2LWE2YmMtYzU5YTQ0ODlkMjEzXkEyXkFqcGdeQXVyNTc4Njg5MjA@._V1_UX182_CR00182268_AL_.jpg,"Documentary, Biography"
"À la vie",2014,-6.5,"Jean-Jacques Zilbermann","프랑스","상업영화","자료없음",https://www.imdb.com/title/tt3198638,https://m.media-amazon.com/images/M/MV5BMTU1ODI0MTk5M15BMl5BanBnXkFtZTgwMDkxNTQ1ODE@._V1_UY268_CR00182268_AL_.jpg,"Drama"
"Am Ende kommen Touristen",2007,-6.5,"Robert Thalheim","독일","상업영화","자료없음",https://www.imdb.com/title/tt0775417,https://m.media-amazon.com/images/M/MV5BMGI3NjYwNDQtMmMxMi00MjFkLWI5NmYtMjQwNGVkZDg3MzBjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_UY268_CR40182268_AL_.jpg,"Drama"
"Pilecki",2015,-10.5,"Miroslaw Krzyszkowski","폴란드","상업영화","자료없음",https://www.imdb.com/title/tt5145444,https://m.media-amazon.com/images/M/MV5BNmJjM2I1YjQtOTBhNS00MmFiLWExMTYtZDczMjk0ZjY5Yzk0XkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_UY268_CR30182268_AL_.jpg,"Biography, Drama, War"
"La strada di Levi",2006,-12.5,"Davide Ferrario","이탈리아","상업영화","자료없음",https://www.imdb.com/title/tt0841173,https://m.media-amazon.com/images/M/MV5BMTk2ODIxMDEzOF5BMl5BanBnXkFtZTgwNzQzMTA2MDE@._V1_UY268_CR40182268_AL_.jpg,"Documentary"
"In Spite of Darkness: A Spiritual Encounter with Auschwitz",2008,-12.5,"Christof Wolf","독일","상업영화","자료없음",https://www.imdb.com/title/tt1337504,https://m.media-amazon.com/images/M/MV5BMTkyOTEwMjg3MF5BMl5BanBnXkFtZTcwMDcyNDM4Mg@@._V1_UY268_CR30182268_AL_.jpg,"Documentary"
"Volevo solo vivere",2006,-13.5,"Mimmo Calopresti","스위스, 이탈리아","상업영화","자료없음",https://www.imdb.com/title/tt0784164,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary"
"Abbaleh, Bo LLuna Park",1995,-5.5,"Nitza Gonen","이스라엘","상업영화","자료없음",https://www.imdb.com/title/tt0121178,https://m.media-amazon.com/images/M/MV5BZTNhZjk0MjAtYzJjNC00NWM5LWIzMmQtMjgwMTY2ZmZlOGM1XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_UY268_CR90182268_AL_.jpg,"Documentary"
"Der Dachdecker von Birkenau",2014,-7.5,"Johannes Kuhn","독일","상업영화","자료없음",https://www.imdb.com/title/tt4449384,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary"
"Dlouhá cesta",1995,-6.5,"Stanislav Zeman","체코","상업영화","자료없음",https://www.imdb.com/title/tt0996612,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary, Short"
"A Story Never Told Before",2005,-7.5,"Glen G. Quaranta","미국","독립영화","자료없음",https://www.imdb.com/title/tt0481629,https://m.media-amazon.com/images/M/MV5BMTY0OTcxMDcyOF5BMl5BanBnXkFtZTcwOTUwNDMzMQ@@._V1_UX182_CR00182268_AL_.jpg,"Short, Drama"
"Sledy",2006,-14.5,"Galina Krasnoborova, Georgy Molodtsov","러시아, 폴란드","상업영화","자료없음",https://www.imdb.com/title/tt0967951,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary, Short"
"Je reviendrai",2015,-11.5,"Jean Barat","프랑스","상업영화","자료없음",https://www.imdb.com/title/tt7339646,https://m.media-amazon.com/images/M/MV5BNzE4MTM4NTgtMjRkZi00ZTBjLThiYjAtNGViOWZiMTFlZGU2XkEyXkFqcGdeQXVyNTE0NDg5OQ@@._V1_UY268_CR20182268_AL_.jpg,"Documentary"
"Urlicht",2006,-15.5,"Diana Groó","헝가리","상업영화","자료없음",https://www.imdb.com/title/tt1001559,https://m.media-amazon.com/images/M/MV5BNDI4Mjk4NmQtYTk5NC00OGE5LTk4MjAtOTZhOGY3MjI1MGRiXkEyXkFqcGdeQXVyMjM4MzQwNzY@._V1_UY268_CR1100182268_AL_.jpg,"Short"
"Narisovavshie Smert: Ot Osventsima Do Neuengamme.",2013,-10.5,"Yulia Guerra","러시아","상업영화","자료없음",https://www.imdb.com/title/tt3375526,https://m.media-amazon.com/images/M/MV5BZGY2ZjhmMDItNDZhZi00Y2U4LTlkOWUtNGMyMDgwZDA1YTdmXkEyXkFqcGdeQXVyNDMxMTg0Mjg@._V1_UY268_CR1470182268_AL_.jpg,"Documentary, Short, History"
"Dovè Auschwitz?",2005,-8.5,"Mimmo Calopresti","이탈리아","상업영화","자료없음",https://www.imdb.com/title/tt1300348,https://img.sbs.co.kr/newimg/news/20180806/201213344.jpg,"Documentary"
"Inglourious Basterds",2009,-9.5,"Quentin Tarantino, Eli Roth","독일, 미국","상업영화","434,140,719달러",https://www.imdb.com/title/tt0361748,https://m.media-amazon.com/images/M/MV5BOTJiNDEzOWYtMTVjOC00ZjlmLWE0NGMtZmE1OWVmZDQ2OWJhXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR00182268_AL_.jpg,"Adventure, Drama, War"
"Shutter Island",2010,-6.5,"Martin Scorsese","미국","상업영화","422,817,129달러",https://www.imdb.com/title/tt1130884,https://m.media-amazon.com/images/M/MV5BYzhiNDkyNzktNTZmYS00ZTBkLTk2MDAtM2U0YjU1MzgxZjgzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR00182268_AL_.jpg,"Mystery, Thriller"
"Schindler's List",1993,-7.5,"Steven Spielberg","미국","상업영화","317,067,179달러",https://www.imdb.com/title/tt0108052,https://m.media-amazon.com/images/M/MV5BNDE4OTMxMTctNmRhYy00NWE2LTg3YzItYTk3M2UwOTU5Njg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR00182268_AL_.jpg,"Biography, Drama, History"
"The Odessa File",1974,-3.5,"Ronald Neame","영국, 서독","독립영화","자료없음",https://www.imdb.com/title/tt0071935,https://m.media-amazon.com/images/M/MV5BY2VlMDIxNzgtYjg5MC00ODZjLWJlOWUtODZjYzc1Y2YxZDM3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR00182268_AL_.jpg,"Drama, Thriller"
"La vita è bella",1997,-9.5,"Roberto Benigni","이탈리아","상업영화","286,761,511달러",https://www.imdb.com/title/tt0118799,https://m.media-amazon.com/images/M/MV5BYmJmM2Q4NmMtYThmNC00ZjRlLWEyZmItZTIwOTBlZDQ3NTQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR00182268_AL_.jpg,"Comedy, Drama, War"
"The Pianist",2002,-13.5,"Roman Polanski","프랑스, 폴란드, 독일, 영국, 미국","상업영화","152,645,154달러",https://www.imdb.com/title/tt0253474,https://m.media-amazon.com/images/M/MV5BOWRiZDIxZjktMTA1NC00MDQ2LWEzMjUtMTliZmY3NjQ3ODJiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR60182268_AL_.jpg,"Biography, Drama, Music"
"Der Untergang",2004,-7.5,"Oliver Hirschbiegel","독일, 오스트리아, 이탈리아","상업영화","97,689,950달러",https://www.imdb.com/title/tt0363163,https://m.media-amazon.com/images/M/MV5BZDFmNzI3YmItMTMyMy00YjE1LTliYTgtN2Q4M2QzZDE5MTlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR00182268_AL_.jpg,"Biography, Drama, History"
"The Reader",2008,-13.5,"Stephen Daldry","미국, 독일","상업영화","147,213,697달러",https://www.imdb.com/title/tt0976051,https://m.media-amazon.com/images/M/MV5BMTM0NDQxNjA0N15BMl5BanBnXkFtZTcwNDUwMzcwMg@@._V1_UX182_CR00182268_AL_.jpg,"Drama, Romance"
"The Boy in the Striped Pyjamas",2008,-14.5,"Mark Herman","영국, 미국","상업영화","9,030,581달러",https://www.imdb.com/title/tt0914798,https://m.media-amazon.com/images/M/MV5BMTMzMTc3MjA5NF5BMl5BanBnXkFtZTcwOTk3MDE5MQ@@._V1_UX182_CR00182268_AL_.jpg,"Drama, War"
"The Zookeepers Wife",2017,-7.5,"Niki Caro","체코, 영국, 미국","상업영화","17,445,186달러",https://www.imdb.com/title/tt1730768,https://m.media-amazon.com/images/M/MV5BNTY3YmZmYmMtZjc3Zi00N2VjLWE5ZGMtN2M0ODkzOGQ5M2UyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTk1MTQ3NDI@._V1_UX182_CR00182268_AL_.jpg,"Biography, Drama, History"
"Denial",2016,-12.5,"Mick Jackson","영국, 미국","상업영화","4,072,226달러",https://www.imdb.com/title/tt4645330,https://m.media-amazon.com/images/M/MV5BMjMzODExNDEzMl5BMl5BanBnXkFtZTgwMDg3NjIyOTE@._V1_UX182_CR00182268_AL_.jpg,"Biography, Drama"
"Defiance",2008,-15.5,"Edward Zwick","미국","상업영화","79,800,032달러",https://www.imdb.com/title/tt1034303,https://m.media-amazon.com/images/M/MV5BZjEyYjk4ZDQtZDhjMi00NGFkLWExM2UtZjgyMDMxODgwNjgyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR00182268_AL_.jpg,"Action, Drama, History"
"Sophies Choice",1982,-5.5,"Alan J. Pakula","영국, 미국","상업영화","30,036,000달러",https://www.imdb.com/title/tt0084707,https://m.media-amazon.com/images/M/MV5BMTk3NDUyYTEtMzkyZi00YjMzLTkwMDUtYWMzNjIwNmM5NWQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR00182268_AL_.jpg,"Drama, Romance"
"The Book Thief",2013,-11.5,"Brian Percival","미국, 독일","상업영화","98,074,797달러",https://www.imdb.com/title/tt0816442,https://m.media-amazon.com/images/M/MV5BOTE3NzkyMjAyNF5BMl5BanBnXkFtZTgwMDc5MTE0MDE@._V1_UX182_CR00182268_AL_.jpg,"Drama, War"
"Woman in Gold",2015,-12.5,"Simon Curtis","영국","상업영화","94,924,810달러",https://www.imdb.com/title/tt2404425,https://m.media-amazon.com/images/M/MV5BMTExMTUxNDQ5MjdeQTJeQWpwZ15BbWU4MDk4NTgxMzQx._V1_UX182_CR00182268_AL_.jpg,"Biography, Drama, History"
"Zwartboek",2006,-16.5,"Paul Verhoeven","네덜란드, 독일, 영국, 벨기에","상업영화","4,398,392달러",https://www.imdb.com/title/tt0389557,https://m.media-amazon.com/images/M/MV5BODFlNTI0ZWQtOTcxNC00OTc0LTkwZDUtMmNkM2I1ZWFlYzZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR70182268_AL_.jpg,"Drama, Thriller, War"
"Judgment at Nuremberg",1961,-3.5,"Stanley Kramer","미국","상업영화","16,000,000달러",https://www.imdb.com/title/tt0055031,https://m.media-amazon.com/images/M/MV5BZDZjMTIwZTQtNTM3OS00OTUyLWI5MTMtOTNjYWVkNzhjMWIxXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR00182268_AL_.jpg,"Drama, War"
"Lore",2012,-10.5,"Cate Shortland","독일, 호주, 영국","상업영화","968,879달러",https://www.imdb.com/title/tt1996310,https://m.media-amazon.com/images/M/MV5BMjMxMDA5MDUwNl5BMl5BanBnXkFtZTcwNTM1NjM5OA@@._V1_UY268_CR00182268_AL_.jpg,"Drama, History, Romance"
"Sunshine",1999,-14.5,"István Szabó","독일, 오스트리아, 캐나다, 헝가리, 프랑스, 영국, 미국","독립영화","5,095,981달러",https://www.imdb.com/title/tt0145503,https://m.media-amazon.com/images/M/MV5BMTg2MzExMjY2MV5BMl5BanBnXkFtZTcwODg1NDEyMQ@@._V1_UY268_CR40182268_AL_.jpg,"Drama, History, Romance"
"Apt Pupil",1998,-8.5,"Bryan Singer","미국, 프랑스","상업영화","8,838,938달러",https://www.imdb.com/title/tt0118636,https://m.media-amazon.com/images/M/MV5BMWEzMzkyZTQtNWRiZS00ODgzLTg4ZDgtOTIzZDc5ZTA2YjgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR00182268_AL_.jpg,"Crime, Drama, Thriller"
"Shoah",1985,-5.5,"Claude Lanzmann","프랑스, 영국","상업영화","15,642달러",https://www.imdb.com/title/tt0090015,https://m.media-amazon.com/images/M/MV5BMTYyMTI3NzYxMl5BMl5BanBnXkFtZTcwMzM5ODQxNA@@._V1_UX182_CR00182268_AL_.jpg,"Documentary, History, War"
"Saul fia",2015,-13.5,"László Nemes","헝가리","상업영화","8,436,164달러",https://www.imdb.com/title/tt3808342,https://m.media-amazon.com/images/M/MV5BODcxYzMzNTktNDc2Zi00MzFjLWFhMDUtY2U2MTgxMTcyOTU5XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX182_CR00182268_AL_.jpg,"Drama, War"
"Jakob the Liar",1999,-15.5,"Peter Kassovitz","프랑스, 헝가리, 미국","상업영화","4,956,401달러",https://www.imdb.com/title/tt0120716,https://m.media-amazon.com/images/M/MV5BMTYyMzA2ODA1OF5BMl5BanBnXkFtZTcwMjgyMjAyMQ@@._V1_UX182_CR00182268_AL_.jpg,"Drama, War"
"This Must Be the Place",2011,-11.5,"Paolo Sorrentino","이탈리아, 프랑스, 아일랜드","상업영화","11,933,221달러",https://www.imdb.com/title/tt1440345,https://m.media-amazon.com/images/M/MV5BMTUzMDg5NjM3Nl5BMl5BanBnXkFtZTcwOTQ3NTI2OA@@._V1_UX182_CR00182268_AL_.jpg,"Comedy, Drama"
"Remember",2015,-14.5,"Atom Egoyan","캐나다, 멕시코, 독일, 남아프리카공화국","상업영화","637,555달러",https://www.imdb.com/title/tt3704050,https://m.media-amazon.com/images/M/MV5BMjM3OTY3Njc1OV5BMl5BanBnXkFtZTgwNDY0MzE1NzE@._V1_UX182_CR00182268_AL_.jpg,"Drama, Mystery, Thriller"
"1945",2017,-8.5,"Ferenc Török","헝가리","상업영화","803,337달러",https://www.imdb.com/title/tt5815492,https://m.media-amazon.com/images/M/MV5BOWZmMWViYjctNTIzNi00YTZhLWE0NGItMmZlMWNjMDBhM2Q0XkEyXkFqcGdeQXVyMjIzMDAwOTc@._V1_UY268_CR30182268_AL_.jpg,"Drama"
"Walking with the Enemy",2013,-12.5,"Mark Schmidt","루마니아, 헝가리, 캐나다, 미국","독립영화","1,002,572달러",https://www.imdb.com/title/tt1515208,https://m.media-amazon.com/images/M/MV5BNzUwOTg4MDg0MF5BMl5BanBnXkFtZTgwMTI1NzQyMTE@._V1_UX182_CR00182268_AL_.jpg,"Action, Drama, History"
"The Believer",2001,-8.5,"Henry Bean","미국","독립영화","406,035달러",https://www.imdb.com/title/tt0247199,https://m.media-amazon.com/images/M/MV5BYTg5NjRlY2EtOGE5ZC00NzlmLTg1Y2ItMTMyMTBkYjIyZDVmXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_UY268_CR10182268_AL_.jpg,"Drama"
"Baraka",1992,-8.5,"Ron Fricke","미국","독립영화","1,250,322달러",https://www.imdb.com/title/tt0103767,https://m.media-amazon.com/images/M/MV5BMjA1Njc1NzctMTQxYy00ZDc0LWEzOTYtNmMyYjJjMWQ4MWJiXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR00182268_AL_.jpg,"Documentary"
"The Keep",1983,-6.5,"Michael Mann","영국, 미국","상업영화","자료없음",https://www.imdb.com/title/tt0085780,https://m.media-amazon.com/images/M/MV5BOWMzOGFiZjQtMmQxZS00Yzg3LThiNDEtYjdiNGM1YTFkYzAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR00182268_AL_.jpg,"Horror"
"Sobibor",2018,-6.5,"Konstantin Khabenskiy","러시아, 독일, 리투아니아, 폴란드","상업영화","자료없음",https://www.imdb.com/title/tt6324614,https://m.media-amazon.com/images/M/MV5BNWUwYTJiZTAtNjcyNS00MjBmLWE4YTgtN2VjNTdmM2ZhM2UzXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY268_CR30182268_AL_.jpg,"Drama, History, War"
"Die Fälscher",2007,-7.5,"Stefan Ruzowitzky","오스트리아, 독일","상업영화","5,484,715달러",https://www.imdb.com/title/tt0813547,https://m.media-amazon.com/images/M/MV5BMGQzYjllODktMGExNi00YTc0LWIxYTQtOWI5ODU5ZmFhYjE1XkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_UY268_CR40182268_AL_.jpg,"Crime, Drama, War"
"Un sac de billes",2017,-9.5,"Christian Duguay","프랑스, 캐나다, 체코","상업영화","411,318달러",https://www.imdb.com/title/tt5091612,https://m.media-amazon.com/images/M/MV5BMDk5MGM3OWQtNzQxOC00MWNmLTllMTctNGExMTI5M2M5YTg3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_UY268_CR70182268_AL_.jpg,"Drama"
"Everything Is Illuminated",2005,-9.5,"Liev Schreiber","미국","상업영화","1,705,595달러",https://www.imdb.com/title/tt0404030,https://m.media-amazon.com/images/M/MV5BMjExNTU2MTczNl5BMl5BanBnXkFtZTYwODYxMjY3._V1_UX182_CR00182268_AL_.jpg,"Comedy, Drama"
"Bent",1997,-10.5,"Sean Mathias","영국, 일본","독립영화","372,341달러",https://www.imdb.com/title/tt0118698,https://m.media-amazon.com/images/M/MV5BNDUzMjkxMzQwN15BMl5BanBnXkFtZTcwMTA2MTcyNA@@._V1_UX182_CR00182268_AL_.jpg,"Drama, History, Romance"
"Phoenix",2014,-8.5,"Christian Petzold","독일, 폴란드","상업영화","자료없음",https://www.imdb.com/title/tt2764784,https://m.media-amazon.com/images/M/MV5BNTc3ODA4MTIxOV5BMl5BanBnXkFtZTgwNTAzOTAxNjE@._V1_UX182_CR00182268_AL_.jpg,"Drama, History, Music"
"Elle sappelait Sarah",2010,-7.5,"Gilles Paquet-Brenner","프랑스","상업영화","25,203,606달러",https://www.imdb.com/title/tt1668200,https://m.media-amazon.com/images/M/MV5BMTYyMzEyNzMxM15BMl5BanBnXkFtZTcwNzA5ODI1NQ@@._V1_UX182_CR00182268_AL_.jpg,"Drama, War"
"The Diary of Anne Frank",1959,-3.5,"George Stevens","미국","상업영화","5,014,000달러",https://www.imdb.com/title/tt0052738,https://m.media-amazon.com/images/M/MV5BZWZkOThjMjQtNGRlOS00YWNlLWFhNDEtYjlmMmIxMDZmN2U2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR00182268_AL_.jpg,"Biography, Drama, Family"
"The Man Who Cried",2000,-11.5,"Sally Potter","영국, 프랑스","독립영화","739,583달러",https://www.imdb.com/title/tt0206917,https://m.media-amazon.com/images/M/MV5BMGNlMTljNzQtMTIyZS00MDcwLTk2ZjgtNGRlN2M4OGE5NjkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR00182268_AL_.jpg,"Drama, Music, Romance"
"The Pawnbroker",1964,-4.5,"Sidney Lumet","미국","독립영화","자료없음",https://www.imdb.com/title/tt0059575,https://m.media-amazon.com/images/M/MV5BNDA3NDgxMzQtOGNkOS00N2U0LWExMGItNGJkNzYxMDU5NjQ4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR00182268_AL_.jpg,"Drama"
"The Grey Zone",2001,-9.5,"Tim Blake Nelson","미국","독립영화","517,872달러",https://www.imdb.com/title/tt0252480,https://m.media-amazon.com/images/M/MV5BMTgzNjQzMTQ0NF5BMl5BanBnXkFtZTYwNjA0Mjc3._V1_UY268_CR10182268_AL_.jpg,"Drama, History, War"
"Europa Europa",1990,-5.5,"Agnieszka Holland","독일, 프랑스, 폴란드","상업영화","5,575,738달러",https://www.imdb.com/title/tt0099776,https://m.media-amazon.com/images/M/MV5BMjEyOTQyMTg1NV5BMl5BanBnXkFtZTYwNTAxNDg5._V1_UY268_CR20182268_AL_.jpg,"Drama, History, War"
"Shining Through",1992,-9.5,"David Seltzer","미국, 영국","상업영화","65,672,019달러",https://www.imdb.com/title/tt0105391,https://m.media-amazon.com/images/M/MV5BMGI1MmU2NDMtYTFiOS00MmU3LWIwYTgtNzU4NjY4ZmQ5NGY4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR00182268_AL_.jpg,"Drama, Romance, Thriller"
"Adam Resurrected",2008,-16.5,"Paul Schrader","독일, 미국, 이스라엘","상업영화","자료없음",https://www.imdb.com/title/tt0479341,https://m.media-amazon.com/images/M/MV5BZjg4M2E3OTItMTU4ZS00YTM5LWI3ZWEtMjU4YjhjNTJkMWI0XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_UX182_CR00182268_AL_.jpg,"Drama, War"
"La rafle",2010,-8.5,"Rose Bosch","프랑스, 독일, 헝가리","상업영화","자료없음",https://www.imdb.com/title/tt1382725,https://m.media-amazon.com/images/M/MV5BMTQwNjMwNjU1NV5BMl5BanBnXkFtZTcwNTU0Njk5NQ@@._V1_UX182_CR00182268_AL_.jpg,"Drama, History, War"
"The Last Hangman",2005,-10.5,"Adrian Shergold","영국, 미국","상업영화","21,766달러",https://www.imdb.com/title/tt0462477,https://m.media-amazon.com/images/M/MV5BYWMxOGI4YmEtZDhlNC00YjNjLThlZDAtZTViOTBjZTE3YzMxXkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_UY268_CR30182268_AL_.jpg,"Biography, Crime, Drama"
"The Hiding Place",1975,-4.5,"James F. Collier","미국","독립영화","자료없음",https://www.imdb.com/title/tt0073109,https://m.media-amazon.com/images/M/MV5BMTIyODA3NTYzMV5BMl5BanBnXkFtZTcwMjM2NTA0MQ@@._V1_UY268_CR70182268_AL_.jpg,"Biography, Drama, History"
"Amen.",2002,-14.5,"Costa-Gavras","프랑스, 독일, 루마니아","상업영화","274,299달러",https://www.imdb.com/title/tt0280653,https://m.media-amazon.com/images/M/MV5BMTM1NzU5NTA0N15BMl5BanBnXkFtZTcwMTUzOTUxMQ@@._V1_UY268_CR40182268_AL_.jpg,"Biography, Crime, Drama"
"Nuit et brouillard",1956,-4.5,"Alain Resnais","프랑스","상업영화","자료없음",https://www.imdb.com/title/tt0048434,https://m.media-amazon.com/images/M/MV5BMTQ2MDg2MzEwN15BMl5BanBnXkFtZTgwNzQ1MTkwMzE@._V1_UY268_CR30182268_AL_.jpg,"Documentary, Short, History"
"Auschwitz",2011,-12.5,"Uwe Boll","캐나다, 독일","상업영화","자료없음",https://www.imdb.com/title/tt1722426,https://m.media-amazon.com/images/M/MV5BNzMwNDI2OTkxOV5BMl5BanBnXkFtZTgwNzk4Mzk1MTE@._V1_UY268_CR40182268_AL_.jpg,"Drama"
"The Day the Clown Cried",1972,-3.5,"Jerry Lewis","미국","독립영화","자료없음",https://www.imdb.com/title/tt0068451,https://m.media-amazon.com/images/M/MV5BYTBmYTkyOGYtMTA3Zi00ZGU4LTllZWUtMDNkZjUwY2U3YzJlXkEyXkFqcGdeQXVyMDgyNjA5MA@@._V1_UY268_CR1470182268_AL_.jpg,"Drama"
"Il giardino dei Finzi Contini",1970,-4.5,"Vittorio De Sica","이탈리아, 서독","상업영화","596,694달러",https://www.imdb.com/title/tt0065777,https://m.media-amazon.com/images/M/MV5BMWI4ZDBkNjItYWE0NC00ZTJiLTg0ZWMtZjUxZjU3ZjUxMTViXkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_UY268_CR40182268_AL_.jpg,"Drama, History, War"
"Mother Night",1996,-6.5,"Keith Gordon","미국","독립영화","392,362달러",https://www.imdb.com/title/tt0117093,https://m.media-amazon.com/images/M/MV5BMDA0OGI4ODctMzRkOC00NzI0LWEyZmYtODU1NmM5MzYxOWYwXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_UX182_CR00182268_AL_.jpg,"Drama, Romance, War"
"Music Box",1989,-6.5,"Costa-Gavras","미국","독립영화","6,263,883달러",https://www.imdb.com/title/tt0100211,https://m.media-amazon.com/images/M/MV5BNDE3NjgxZWMtZGFhZC00NzMxLWE0MTEtYzI2N2Y2MmMzN2E3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR00182268_AL_.jpg,"Crime, Drama, Thriller"
"Der Staat gegen Fritz Bauer",2015,-15.5,"Lars Kraume","독일","상업영화","277,636달러",https://www.imdb.com/title/tt4193400,https://m.media-amazon.com/images/M/MV5BMjM1MDc1Nzg0NV5BMl5BanBnXkFtZTgwMzU5NzQzOTE@._V1_UY268_CR10182268_AL_.jpg,"Biography, Drama, Thriller"
